Oranges,"[[35.32323751497101, 35.961192279564514], [35.32300120782899, 35.961996671838705], [35.322626721086955, 35.96200667671774], [35.32271283301159, 35.9610322015], [35.322889062066665, 35.961016193693546], [35.32292911412463, 35.96099418295967], [35.323073301533334, 35.96099618393548], [35.323081311944925, 35.96108022491935], [35.323073301533334, 35.96116226492742], [35.32322349675072, 35.961182274685484]]","[((35.323027241666665, 35.96133634982258), 12), ((35.32299319741739, 35.96129032737903), 12), ((35.32295114275652, 35.96123430005645), 12), ((35.32291109069855, 35.96118027370967), 12), ((35.32290107768406, 35.96123430005645), 12), ((35.3228430022, 35.96128432445161), 12), ((35.32280094753913, 35.9614984288629), 12), ((35.32274687726087, 35.961390376169355), 12), ((35.323105343179705, 35.961446403491934), 11), ((35.32309332756232, 35.96122829712903), 11), ((35.32308331454782, 35.96128832640322), 11), ((35.32296115577101, 35.96117827273387), 11), ((35.32293111672754, 35.961546452282256), 11), ((35.32290107768406, 35.96128432445161), 11), ((35.322873041243476, 35.961124246387094), 11), ((35.32283098658261, 35.961654504975805), 11), ((35.32281496575942, 35.9618085801129), 11), ((35.32278492671594, 35.96117226980645), 11), ((35.32276890589275, 35.96127832152419), 11), ((35.32275889287826, 35.96144840446774), 11), ((35.32275889287826, 35.96191663280645), 11), ((35.32273285904058, 35.961224295177416), 11), ((35.32273085643768, 35.961758555717736), 11), ((35.32269280698261, 35.961654504975805), 11), ((35.32266877574783, 35.961924636709675), 11), ((35.32307930934203, 35.961342352749995), 10), ((35.32303925728406, 35.96123830200806), 10), ((35.32303725468116, 35.961280322499995), 10), ((35.32299119481449, 35.9618065791371), 10), ((35.32296315837391, 35.96160047862903), 10), ((35.32294112974203, 35.96186060548387), 10), ((35.32293912713913, 35.96144440251613), 10), ((35.32293712453623, 35.96190462695161), 10), ((35.32292911412463, 35.96149442691129), 10), ((35.32292110371304, 35.9611262473629), 10), ((35.32291509590435, 35.96170052741935), 10), ((35.32290908809565, 35.96175455376613), 10), ((35.322903080286956, 35.961810581088706), 10), ((35.32289707247826, 35.96186060548387), 10), ((35.32288505686087, 35.96196665720161), 10), ((35.322849010008696, 35.9614363986129), 10), ((35.3228389969942, 35.961546452282256), 10), ((35.32282097356811, 35.96123029810484), 10), ((35.32280295014203, 35.961338350798385), 10), ((35.32280295014203, 35.961390376169355), 10), ((35.32280094753913, 35.96144440251613), 10), ((35.32279694233333, 35.96196865817742), 10), ((35.32277891890725, 35.961706530346774), 10), ((35.32276089548116, 35.961862606459675), 10), ((35.32275488767247, 35.96197266012903), 10), ((35.32274287205507, 35.96111624248387), 10), ((35.32273686424638, 35.961654504975805), 10), ((35.322734861643475, 35.96170452937096), 10), ((35.32273285904058, 35.96117026883064), 10), ((35.32271884082029, 35.96181858499193), 10), ((35.32271483561449, 35.961868609387096), 10), ((35.32270081739421, 35.96154245033064), 10), ((35.32269480958551, 35.961602479604835), 10), ((35.322686799173916, 35.961706530346774), 10), ((35.32268279396812, 35.96176255766935), 10), ((35.32267678615942, 35.96181458304032), 10), ((35.323027241666665, 35.96139237714516), 9), ((35.32302323646087, 35.961446403491934), 9), ((35.32301522604927, 35.96104820930645), 9), ((35.32301522604927, 35.961596476677414), 9), ((35.323013223446374, 35.961550454233866), 9), ((35.32300521303478, 35.96169452449193), 9), ((35.3229771765942, 35.96149642788709), 9), ((35.32296916618261, 35.96196265525), 9), ((35.32296315837391, 35.961652504), 9), ((35.32295314535942, 35.96175255279032), 9), ((35.322943132344925, 35.96128832640322), 9), ((35.32293712453623, 35.96139237714516), 9), ((35.32292310631594, 35.96107022004032), 9), ((35.322919101110145, 35.96159447570161), 9), ((35.32291709850725, 35.961648502048384), 9), ((35.322895069875365, 35.96133434884677), 9), ((35.322895069875365, 35.96139237714516), 9), ((35.322879049052176, 35.96154845325806), 9), ((35.32287704644928, 35.961078223943545), 9), ((35.32287704644928, 35.96160047862903), 9), ((35.32286903603768, 35.96170452937096), 9), ((35.32286102562609, 35.96175655474193), 9), ((35.32285101261159, 35.961862606459675), 9), ((35.322849010008696, 35.961390376169355), 9), ((35.3228409995971, 35.96196865817742), 9), ((35.322824978773916, 35.961120244435484), 9), ((35.32281696836232, 35.96176055669355), 9), ((35.32278893192174, 35.961602479604835), 9), ((35.322780921510144, 35.961120244435484), 9), ((35.32277891890725, 35.961654504975805), 9), ((35.32277491370145, 35.96176255766935), 9), ((35.32274887986377, 35.96155445618548), 9), ((35.322740869452176, 35.961602479604835), 9), ((35.32273886684928, 35.96107022004032), 9), ((35.32271884082029, 35.961276320548386), 9), ((35.32271884082029, 35.96133434884677), 9), ((35.322710830408695, 35.96192263573387), 9), ((35.3227088278058, 35.961976662080644), 9), ((35.3227048226, 35.96149442691129), 9), ((35.32266276793913, 35.961976662080644), 9), ((35.3231253692087, 35.961286325427416), 8), ((35.323121364002894, 35.96136436348387), 8), ((35.323051272901445, 35.961602479604835), 8), ((35.323043262489854, 35.961732543032255), 8), ((35.32301722865217, 35.96150042983871), 8), ((35.32300721563768, 35.96165050302419), 8), ((35.323003210431885, 35.96118027370967), 8), ((35.3229851870058, 35.961862606459675), 8), ((35.322981181799996, 35.96144440251613), 8), ((35.3229791791971, 35.961908628903224), 8), ((35.32296916618261, 35.961550454233866), 8), ((35.322957150565216, 35.96170252839516), 8), ((35.32294112974203, 35.9618085801129), 8), ((35.32293912713913, 35.961338350798385), 8), ((35.322895069875365, 35.96144040056451), 8), ((35.32288505686087, 35.96149642788709), 8), ((35.32288505686087, 35.961914631830645), 8), ((35.32287504384637, 35.961652504), 8), ((35.32286102562609, 35.96117427078226), 8), ((35.3228409995971, 35.96149242593548), 8), ((35.32283298918551, 35.961078223943545), 8), ((35.32283098658261, 35.961598477653226), 8), ((35.32282297617101, 35.96117627175806), 8), ((35.32282297617101, 35.961706530346774), 8), ((35.32280295014203, 35.96191263085483), 8), ((35.32279093452464, 35.96155445618548), 8), ((35.32276690328985, 35.9618085801129), 8), ((35.323175434281154, 35.96123830200806), 7), ((35.323135382223185, 35.96123830200806), 7), ((35.323057280710145, 35.96154845325806), 7), ((35.323051272901445, 35.96165050302419), 7), ((35.32304927029855, 35.96101819466935), 7), ((35.32304526509275, 35.961114241508064), 7), ((35.323043262489854, 35.96118027370967), 7), ((35.323003210431885, 35.961120244435484), 7), ((35.322997202623185, 35.96123029810484), 7), ((35.32299319741739, 35.96175055181451), 7), ((35.32296716357971, 35.961016193693546), 7), ((35.32296516097681, 35.961130249314515), 7), ((35.322959153168114, 35.96107022004032), 7), ((35.32292911412463, 35.96195665232258), 7), ((35.32286102562609, 35.961810581088706), 7), ((35.32285101261159, 35.96133634982258), 7), ((35.322849010008696, 35.961914631830645), 7), ((35.322804952744924, 35.96186060548387), 7), ((35.32277491370145, 35.961224295177416), 7), ((35.32270081739421, 35.96143839958871), 7), ((35.32266477054203, 35.961866608411285), 7), ((35.323165421266665, 35.96128432445161), 6), ((35.323067293724634, 35.961390376169355), 6), ((35.32305327550434, 35.96107022004032), 6), ((35.323043262489854, 35.96169852644355), 6), ((35.32278893192174, 35.96107622296774), 6)]"
Apples,"[[35.321990480444086, 35.96203868894661], [35.32167639617572, 35.96206669821352], [35.321750416035144, 35.96125643013523], [35.321768420865816, 35.961192408953735], [35.32176441979233, 35.96104836129537], [35.3219424675623, 35.96105036195729], [35.322080504597444, 35.9610883745338], [35.322070501913736, 35.961314449330956]]","[((35.321952470246, 35.961758596277576), 12), ((35.32192846380511, 35.961590540676156), 12), ((35.32179242730671, 35.96187663533096), 13), ((35.32193846648882, 35.96143248838434), 11), ((35.32193446541533, 35.9614845055943), 11), ((35.32187644984984, 35.96116640034875), 11), ((35.32183443857827, 35.961650560533805), 11), ((35.3218064310639, 35.96144049103202), 11), ((35.322040493862616, 35.961260431459074), 10), ((35.32203449225239, 35.9613184506548), 10), ((35.32202649010543, 35.96137646985053), 10), ((35.32201648742173, 35.96148050427046), 10), ((35.32199248098083, 35.96169857641993), 10), ((35.3219764766869, 35.961858629373666), 10), ((35.321968474539936, 35.961108381153025), 10), ((35.32196247292971, 35.96164655920996), 10), ((35.32196047239297, 35.961214416234874), 10), ((35.32195447078275, 35.961268434106756), 10), ((35.321952470246, 35.96132845396441), 10), ((35.32193246487859, 35.96192064989324), 10), ((35.32191045897444, 35.96127043476868), 10), ((35.32191045897444, 35.961704578405694), 10), ((35.321900456290734, 35.961758596277576), 10), ((35.32189445468051, 35.96138447249822), 10), ((35.32188845307029, 35.96154052412811), 10), ((35.32188845307029, 35.96192465121708), 10), ((35.3218844519968, 35.961490507580066), 10), ((35.32186444662939, 35.96132845396441), 10), ((35.321840440188495, 35.961596542661916), 10), ((35.321828436968055, 35.96170657906761), 10), ((35.32182243535783, 35.9617605969395), 10), ((35.321820434821085, 35.961276436754446), 10), ((35.321800429453674, 35.96108037188612), 10), ((35.321798428916935, 35.961980669750886), 10), ((35.32177642301278, 35.96133245528825), 10), ((35.32175641764537, 35.9615485267758), 10), ((35.32175441710863, 35.96160654597153), 10), ((35.321740413351435, 35.961710580391454), 10), ((35.32196247292971, 35.961970666441275), 11), ((35.3220444949361, 35.96120841424911), 10), ((35.32200648473802, 35.96116239902491), 10), ((35.322002483664534, 35.96121241557295), 10), ((35.321990480444086, 35.96132045131672), 10), ((35.321948469172526, 35.96170057708185), 10), ((35.3219424675623, 35.96137847051245), 10), ((35.32192246219489, 35.96116640034875), 10), ((35.32191646058467, 35.96121841755872), 10), ((35.3219084584377, 35.96132645330249), 10), ((35.321898455753995, 35.96181461481139), 10), ((35.32189445468051, 35.96186663202135), 10), ((35.32185444394569, 35.961818616135226), 10), ((35.321840440188495, 35.96149450890391), 10), ((35.321840440188495, 35.96192865254092), 10), ((35.32183443857827, 35.96111838446263), 10), ((35.32178442515974, 35.961712581053376), 10), ((35.321768420865816, 35.96138847382206), 10), ((35.321768420865816, 35.96182261745907), 10), ((35.32175441710863, 35.96198267041281), 10), ((35.32174441442492, 35.96165456185765), 10), ((35.32173441174121, 35.96176459826334), 10), ((35.322002483664534, 35.96164455854804), 9), ((35.32199448151757, 35.96174659230605), 9), ((35.32197447615016, 35.96191264724555), 9), ((35.32194646863578, 35.96181061348754), 9), ((35.321930464341854, 35.961536522804266), 9), ((35.321890453607026, 35.96143448904626), 9), ((35.32188245146006, 35.96197666842704), 9), ((35.32187845038658, 35.961594542), 9), ((35.32187845038658, 35.96202068298932), 9), ((35.3218744493131, 35.96164855987188), 9), ((35.32187244877636, 35.9612164168968), 9), ((35.32185444394569, 35.961436489708184), 9), ((35.321828436968055, 35.961168401010674), 9), ((35.32182443589457, 35.9612264202064), 9), ((35.32181643374761, 35.96133445595017), 9), ((35.32181443321086, 35.961812614149466), 9), ((35.32181243267412, 35.96138447249822), 9), ((35.321798428916935, 35.96149450890391), 9), ((35.32179642838019, 35.96155252809964), 9), ((35.32179242730671, 35.96160254464768), 9), ((35.32175841818211, 35.96149450890391), 9), ((35.32171640691055, 35.961932653864764), 9), ((35.32201448688498, 35.96111038181494), 8), ((35.32200648473802, 35.961590540676156), 8), ((35.32198247829712, 35.96142448573665), 8), ((35.32197247561342, 35.96154052412811), 8), ((35.32193246487859, 35.961864631359425), 8), ((35.32192246219489, 35.961114383138785), 8), ((35.3218844519968, 35.96107436990035), 8), ((35.32186644716614, 35.96170657906761), 8), ((35.32185644448243, 35.961758596277576), 8), ((35.321850442872204, 35.96186663202135), 8), ((35.32184244072524, 35.961544525451956), 8), ((35.32178442515974, 35.96165456185765), 8), ((35.32174441442492, 35.962034687622776), 8), ((35.32172440905751, 35.96182461812099), 8), ((35.321720407984024, 35.96187463466904), 8), ((35.322050496546325, 35.96111238247686), 8), ((35.32183243804153, 35.96198467107473), 8), ((35.32205449761981, 35.96115439637722), 7), ((35.322010485811504, 35.96154252479003), 7), ((35.32199248098083, 35.961268434106756), 7), ((35.32197247561342, 35.96148650625622), 7), ((35.321968474539936, 35.961596542661916), 7), ((35.32192446273163, 35.96202268365124), 7), ((35.3218744493131, 35.96111638380071), 7), ((35.32186244609265, 35.96127843741637), 7), ((35.32183443857827, 35.96203068629893), 7), ((35.321790426769965, 35.962034687622776), 7), ((35.32177642301278, 35.96176459826334), 7), ((35.32177442247604, 35.961284439402135), 7), ((35.32175641764537, 35.96143849037011), 7), ((35.32175641764537, 35.961932653864764), 7), ((35.3217044036901, 35.961988672398576), 7), ((35.32192246219489, 35.96107236923843), 7), ((35.32198247829712, 35.961382471836295), 6), ((35.32198247829712, 35.961812614149466), 6), ((35.32196247292971, 35.96116439968683), 6), ((35.32191646058467, 35.96164855987188), 6), ((35.32178042408626, 35.961230421530246), 6), ((35.321700402616614, 35.96204269027046), 6), ((35.32201448688498, 35.96142648639857), 6), ((35.32196447346645, 35.96202068298932), 5), ((35.321850442872204, 35.96138847382206), 5), ((35.321838439651756, 35.961076370562274), 4)]"
Pears,"[[35.322062296094224, 35.96088445528475], [35.32167060766869, 35.960922474349154], [35.321650623565354, 35.960902464315254], [35.321628641051674, 35.96043022751525], [35.321664612437694, 35.960408216477965], [35.3220143342462, 35.960354189386436], [35.32225414348632, 35.960326175338984], [35.32226213712766, 35.96037620042373], [35.322238156203646, 35.960396210457624], [35.322122248404256, 35.96048625561017], [35.322062296094224, 35.96056229373898], [35.322100265890576, 35.960702363976274], [35.3220842786079, 35.96087645127119]]","[((35.32206029768389, 35.960716371000004), 12), ((35.32203231993921, 35.96045824156271), 12), ((35.32203032152888, 35.96052227367119), 12), ((35.32200434219453, 35.96072037300678), 12), ((35.32200034537386, 35.960660342905086), 12), ((35.321970369218846, 35.96040421447118), 12), ((35.32195238352583, 35.96080041314237), 12), ((35.32194638829483, 35.96073438003051), 12), ((35.32193040101216, 35.96053628069492), 12), ((35.32192240737082, 35.96047224858644), 12), ((35.321918410550154, 35.96041021748135), 12), ((35.3218864359848, 35.96067835193559), 12), ((35.321882439164135, 35.96061231882373), 12), ((35.321838474136776, 35.960750388057626), 12), ((35.32182848208511, 35.960620322837286), 12), ((35.321818490033436, 35.96049425962373), 12), ((35.32178451705775, 35.96076039307458), 12), ((35.321780520237084, 35.96069235895932), 12), ((35.32177652341641, 35.96062432484407), 12), ((35.32176852977508, 35.960564294742376), 12), ((35.321730559978725, 35.960770398091526), 12), ((35.32172656315806, 35.96070036297288), 12), ((35.32171457269605, 35.9606363308644), 12), ((35.322056300863224, 35.960778402105085), 11), ((35.32204630881155, 35.960654339894916), 11), ((35.322026324708204, 35.96039220845085), 11), ((35.32198036127052, 35.96052827668136), 11), ((35.32193439783283, 35.96060631581356), 11), ((35.321904421677814, 35.960860443244066), 11), ((35.32187244711246, 35.9604802526), 11), ((35.321794509109424, 35.96082842718983), 11), ((35.32176053613374, 35.9605002626339), 11), ((35.32175454090274, 35.96043823152881), 11), ((35.32167060766869, 35.96057630076271), 11), ((35.32166860925836, 35.96050826664746), 11), ((35.32217620548328, 35.96037019741356), 10), ((35.32207428655623, 35.96038420443729), 10), ((35.322054302452884, 35.960832429196614), 10), ((35.322006340604865, 35.96085043822712), 10), ((35.32198835491185, 35.96059631079661), 10), ((35.321956380346506, 35.9608544402339), 10), ((35.32185046459878, 35.960868447257624), 10), ((35.321840472547116, 35.960818422172885), 10), ((35.32183048049544, 35.960688356952545), 10), ((35.3218224868541, 35.960552288722035), 10), ((35.32179051228876, 35.96087845227458), 10), ((35.32167460448936, 35.96071036798983), 10), ((35.32172656315806, 35.9608344302), 11), ((35.32212424681459, 35.96038020243051), 10), ((35.322034318349544, 35.960586305779664), 10), ((35.32200034537386, 35.9607944101322), 10), ((35.32197436603951, 35.96046824657966), 10), ((35.32189043280547, 35.96074638605085), 10), ((35.32185845824012, 35.96042022249831), 10), ((35.32180649957143, 35.96043222851864), 10), ((35.32169658700304, 35.960888457291524), 10), ((35.32166261402735, 35.96045423955593), 10), ((35.32208028178724, 35.96047024758305), 10), ((35.32213224045593, 35.96043222851864), 9), ((35.321874445522795, 35.96054828671525), 9), ((35.3217405520304, 35.96088445528475), 9), ((35.32171057587538, 35.960572298755935), 9), ((35.32170657905471, 35.9605002626339), 9), ((35.322232160972646, 35.96035619038983), 8), ((35.321700583823706, 35.96044423453898), 8), ((35.32166261402735, 35.96064633588136), 7)]"
Apples,"[[35.32498252185308, 35.962228903512546], [35.325412321118485, 35.962166870219285], [35.32546229777725, 35.96225691854821], [35.32553626323223, 35.962411001244384], [35.32562622121801, 35.9624770366856], [35.325640214682466, 35.962545073200786], [35.325642213748814, 35.96304334062087], [35.32563421748341, 35.963375518900925], [35.32552426883412, 35.96342354467635], [35.32504849104265, 35.9635536144848], [35.32499451625119, 35.963507589783354], [35.32501050878199, 35.963343501717304], [35.324976524654026, 35.96225091532629]]","[((35.32559223709005, 35.963211430834875), 12), ((35.3255902380237, 35.963343501717304), 12), ((35.32558424082465, 35.963077358878465), 12), ((35.32558424082465, 35.96314739646763), 12), ((35.325574245492895, 35.962749182746364), 12), ((35.32556624922749, 35.962627117233815), 12), ((35.32553626323223, 35.96336551353104), 12), ((35.325522269767774, 35.962833227853366), 12), ((35.325518271635076, 35.96296930088375), 12), ((35.32551227443602, 35.96256908608851), 12), ((35.32551027536967, 35.9626451268996), 12), ((35.32547429217536, 35.96311137713606), 12), ((35.3254602987109, 35.962453023797885), 12), ((35.32545829964455, 35.96239699372655), 12), ((35.32543630991469, 35.963385524270805), 12), ((35.32541831831754, 35.96286524503699), 12), ((35.32541631925119, 35.962801210669745), 12), ((35.32541631925119, 35.96292927940422), 12), ((35.325414320184834, 35.962669139787316), 12), ((35.325412321118485, 35.96273517522853), 12), ((35.325410322052136, 35.96259910219815), 12), ((35.32540232578673, 35.962274928214), 12), ((35.32540232578673, 35.96233295935931), 12), ((35.32537233979147, 35.96307935995244), 12), ((35.32537034072512, 35.96301332451122), 12), ((35.32537034072512, 35.96314339431968), 12), ((35.32534435286256, 35.96229093680581), 12), ((35.325322363132706, 35.96342954789828), 12), ((35.325318365, 35.96322543835271), 12), ((35.32531236780095, 35.96309536854425), 12), ((35.3253103687346, 35.962965298735796), 12), ((35.32530836966825, 35.962761189190225), 12), ((35.325302372469196, 35.96257108716248), 12), ((35.32529837433649, 35.96236897869088), 12), ((35.325292377137444, 35.96243701520607), 12), ((35.325272386473934, 35.9633014791638), 12), ((35.32525839300948, 35.963045341694844), 12), ((35.32525239581043, 35.96285323859313), 12), ((35.325250396744075, 35.962649129047556), 12), ((35.32524439954503, 35.96226492284412), 12), ((35.32524439954503, 35.96272316878467), 12), ((35.325226407947866, 35.96344955863804), 12), ((35.325214413549766, 35.96318541687318), 12), ((35.32521241448341, 35.963251452314395), 12), ((35.32521041541706, 35.96312538465389), 12), ((35.32520641728436, 35.96299131269749), 12), ((35.325196421952604, 35.962525062461026), 12), ((35.3251884256872, 35.96240299694848), 12), ((35.325160438758296, 35.963333496347424), 12), ((35.325160438758296, 35.96347757367371), 12), ((35.32515843969195, 35.963139392171726), 12), ((35.32515644062559, 35.96320542761294), 12), ((35.325150443426544, 35.96274718167239), 12), ((35.32513644996209, 35.96262111401189), 12), ((35.32513245182938, 35.962358973321), 12), ((35.32505648730805, 35.963363512457065), 12), ((35.32505648730805, 35.96342354467635), 12), ((35.325052489175356, 35.96323744479656), 12), ((35.32505049010901, 35.96317140935535), 12), ((35.32505049010901, 35.96329947808982), 12), ((35.32504849104265, 35.96310537391413), 12), ((35.32504449290995, 35.96291126973844), 12), ((35.32504449290995, 35.96303333525099), 12), ((35.325042493843604, 35.962975304105676), 12), ((35.32504049477725, 35.96270716019286), 12), ((35.32504049477725, 35.9628472353712), 12), ((35.32503649664455, 35.962779198856005), 12), ((35.3250344975782, 35.96244702057596), 12), ((35.3250344975782, 35.962515057091146), 12), ((35.3250344975782, 35.96257709038441), 12), ((35.3250344975782, 35.9626451268996), 12), ((35.3250265013128, 35.962382986208716), 12), ((35.325022503180094, 35.96231494969352), 12), ((35.325020504113745, 35.96226492284412), 12), ((35.325574245492895, 35.96281922033553), 11), ((35.32556624922749, 35.962495046351385), 11), ((35.325564250161136, 35.96256308286657), 11), ((35.32552426883412, 35.96310137176618), 11), ((35.325522269767774, 35.96289726222061), 11), ((35.32551427350237, 35.96270515911889), 11), ((35.32551227443602, 35.962451022723904), 11), ((35.32551027536967, 35.96251105494319), 11), ((35.32545829964455, 35.962525062461026), 11), ((35.325422316450236, 35.963065352434604), 11), ((35.32540432485308, 35.962473034537645), 11), ((35.325356347260666, 35.96269115160106), 11), ((35.32532036406635, 35.963353507087184), 11), ((35.3253103687346, 35.96302933310304), 11), ((35.325304371535545, 35.96283522892734), 11), ((35.325302372469196, 35.96263312045574), 11), ((35.32530037340285, 35.96270315804491), 11), ((35.325292377137444, 35.962308946471595), 11), ((35.32526439020853, 35.963179413651254), 11), ((35.32526439020853, 35.96323744479656), 11), ((35.32525439487678, 35.96290926866446), 11), ((35.325250396744075, 35.962781199929985), 11), ((35.32524240047867, 35.96232695613738), 11), ((35.32520241915166, 35.96292127510832), 11), ((35.32520042008531, 35.96279320637384), 11), ((35.32520042008531, 35.96285924181505), 11), ((35.32518642662085, 35.962268924992074), 11), ((35.32518642662085, 35.96233496043329), 11), ((35.325162437824645, 35.96340153286261), 11), ((35.32515644062559, 35.963271463054156), 11), ((35.325150443426544, 35.96300932236327), 11), ((35.32514644529384, 35.962881253628794), 11), ((35.325142447161134, 35.96268514837912), 11), ((35.32513245182938, 35.96228293250991), 11), ((35.32509846770142, 35.96301732665918), 11), ((35.32509247050237, 35.96269315267503), 11), ((35.32509247050237, 35.96276719241215), 11), ((35.32507847703791, 35.96229694002774), 11), ((35.325564250161136, 35.96269715482298), 12), ((35.3254483043128, 35.96233696150726), 12), ((35.325292377137444, 35.96250905386922), 12), ((35.325140448094785, 35.962953292291935), 12), ((35.32510446490048, 35.96348757904359), 12), ((35.325574245492895, 35.9628892579247), 10), ((35.32553026603318, 35.96330748238573), 10), ((35.32552426883412, 35.96315139861559), 10), ((35.32552426883412, 35.96325345338837), 10), ((35.32551227443602, 35.96277519670806), 10), ((35.325464296843606, 35.962791205299865), 10), ((35.325464296843606, 35.96285323859313), 10), ((35.3254602987109, 35.96272516985865), 10), ((35.32541831831754, 35.96320142546499), 10), ((35.32537034072512, 35.963415540380446), 10), ((35.325368341658766, 35.96328547057199), 10), ((35.32536434352607, 35.9632174340568), 10), ((35.32536234445972, 35.96294728907001), 10), ((35.325358346327015, 35.96275518596829), 10), ((35.325358346327015, 35.962881253628794), 10), ((35.32534835099526, 35.962493045277405), 10), ((35.32534835099526, 35.9625610817926), 10), ((35.325346351928914, 35.96242300768824), 10), ((35.32534435286256, 35.96236497654293), 10), ((35.32534235379621, 35.96221289492074), 10), ((35.325318365, 35.963293474867896), 10), ((35.325304371535545, 35.96289526114663), 10), ((35.32528637993839, 35.962266923918094), 10), ((35.32525239581043, 35.96298330840158), 10), ((35.32524040141232, 35.9623929915786), 10), ((35.32524040141232, 35.962525062461026), 10), ((35.325214413549766, 35.96338952641876), 10), ((35.32521041541706, 35.96331748775561), 10), ((35.325194422886256, 35.962597101124175), 10), ((35.32519242381991, 35.962737176302504), 10), ((35.32519042475356, 35.962667138713336), 10), ((35.32514844436019, 35.96307535780449), 10), ((35.32514644529384, 35.962811216039626), 10), ((35.32513245182938, 35.96224291103038), 10), ((35.32509446956872, 35.96282722463144), 10), ((35.32509446956872, 35.96289526114663), 10), ((35.325086473303315, 35.96249904849934), 10), ((35.32508247517062, 35.96243901628005), 10), ((35.325052489175356, 35.963497584413474), 10), ((35.32557024736019, 35.96295729443989), 11), ((35.32556824829384, 35.963025330955084), 11), ((35.32547429217536, 35.963321489903564), 11), ((35.325422316450236, 35.9633354974214), 11), ((35.325184427554504, 35.96247103346367), 11), ((35.32513245182938, 35.96255707964465), 11), ((35.325478290308055, 35.963385524270805), 10), ((35.325466295909955, 35.96291527188639), 10), ((35.32540232578673, 35.96254107105284), 10), ((35.32537034072512, 35.963343501717304), 10), ((35.32530836966825, 35.96315940291149), 10), ((35.32529037807109, 35.962216897068686), 10), ((35.32526638927488, 35.9633775199749), 10), ((35.325238402345974, 35.96245502487186), 10), ((35.32513445089573, 35.96248904312945), 10), ((35.325130452763034, 35.96242300768824), 10), ((35.32510046676777, 35.96328547057199), 10), ((35.32510046676777, 35.963353507087184), 10), ((35.32509846770142, 35.96322343727873), 10), ((35.32509446956872, 35.963089365322325), 10), ((35.32509446956872, 35.96315740183751), 10), ((35.32508447423697, 35.962565083940554), 10), ((35.32507847703791, 35.96237698298679), 10), ((35.325610228687204, 35.96260910756803), 10), ((35.325518271635076, 35.96304334062087), 10), ((35.325464296843606, 35.96305934921268), 10), ((35.32525239581043, 35.963119381431966), 10), ((35.325106463966826, 35.96341153823249), 10), ((35.32561622588626, 35.962871248258914), 9), ((35.32561622588626, 35.96300532021532), 9), ((35.32561222775356, 35.96255107642272), 9), ((35.325468294976304, 35.9632594566103), 9), ((35.32546229777725, 35.962987310549536), 9), ((35.325414320184834, 35.96314139324571), 9), ((35.32539432952133, 35.96241300231836), 9), ((35.325392330454974, 35.962198887402906), 9), ((35.32535434819432, 35.96282522355746), 9), ((35.32524240047867, 35.96222089921664), 9), ((35.32524040141232, 35.96258709575429), 9), ((35.32520042008531, 35.963067353508585), 9), ((35.32518642662085, 35.962228903512546), 9), ((35.32509047143602, 35.96296329766182), 9), ((35.325074478905215, 35.96225091532629), 9), ((35.32561422681991, 35.962953292291935), 9), ((35.32561222775356, 35.96327946735006), 8), ((35.3254563005782, 35.96266113549141), 8), ((35.3254523024455, 35.96259109790224), 8), ((35.325412321118485, 35.96300331914134), 8), ((35.32534835099526, 35.96262111401189), 8), ((35.32508247517062, 35.96263512152972), 8), ((35.32561422681991, 35.962823222483486), 7), ((35.325576244559244, 35.963263458758256), 7), ((35.32544230711375, 35.962278930361954), 7), ((35.325532265099525, 35.96319342116909), 7), ((35.325468294976304, 35.963199424391014), 7), ((35.325610228687204, 35.96269715482298), 6), ((35.325606230554506, 35.96249704742536), 6), ((35.325500280037915, 35.96239499265257), 6), ((35.32539632858768, 35.96223690780845), 6), ((35.325574245492895, 35.96330348023778), 6)]"
